The results below were generated by a licensed implementation of
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------
   ______   ____   _____              ____
   |     | |    |    |    |    |     |      |    | |\  /|
   |     | |    |    |    |    |     |      |    | | \/ |
   |_____| |____|    |    |____| ___ |____  |    | |    |
   |       |    |    |    |    |          | |    | |    |
   |       |    |    |    |    |          | |    | |    |
   |       |    |    |    |    |     _____| |____| |    | Exact Quantum Dynamics in the Condensed Phase.
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------

This code suite was developed by Sohang Kundu and Nancy Makri at the University of Illinois, Urbana-Champaign.
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------

Any work using PathSum results should always cite:
---------------------------------------------------
1. S. Kundu and N. Makri, J. Chem. Phys. (2023) J. Chem. Phys. 158, 224801 (2023).
2. N. Makri, J. Chem. Theory and Comput. 16, 4038-4049, (2020)
3. N. Makri, J. Chem. Theory and Comput. 17, 1-6 (2021)

--------------------------------------------------------------------------------------------------------------
For the SMatPI method, please refer to
J. Chem. Phys. 152, 041104 (2020)
J. Chem. Theory and Comput. 16, 4038-4049 (2020)
J. Chem. Theory and Comput. 17, 1-6 (2021)
---------------------------------------------------
Results within memory are calculated using the TEMPO method
Please additionally cite Nat. Comm. 9, 3322 (2018)


Input Parameters
_________________________________________________________________________________
--------------------------------------------------------------------------------
dynamics method = smatpi + tempo
levels = 2
system type = discrete
bath type = common
reorganization energy of common bath = 1.5(cont) + 0(disc)
Npropagation = 600
rmax = 10
L = 10
dt = 0.2
beta = 5
threshold = 0
SVD cutoff = 1e-06
Max Bond Dimension = 20000
----------
DVR values 
----------
s1 = 1
s2 = -1
________________________________________________________________________________
--------------------------------------------------------------------------------
RDM results
_________________________________________________________________________________
--------------------------------------------------------------------------------
      time		rho1_1_real		rho2_1_real		rho2_1_imag		rho2_2_real		norm	

  0.200000		0.961055		-0.026153		0.183138		0.038945		1.000000    
  0.400000		0.861827		-0.089520		0.299836		0.138173		1.000000    
  0.600000		0.732392		-0.168903		0.335898		0.267608		1.000000    
  0.800000		0.604793		-0.239116		0.294277		0.395205		0.999998    
  1.000000		0.506499		-0.277605		0.195497		0.493498		0.999996    
  1.200000		0.453506		-0.270933		0.072328		0.546487		0.999993    
  1.400000		0.448507		-0.219366		-0.039269		0.551482		0.999989    
  1.600000		0.480676		-0.135357		-0.110155		0.519310		0.999986    
  1.800000		0.530164		-0.039353		-0.125244		0.469818		0.999982    
  2.000000		0.574475		0.046461		-0.086381		0.425501		0.999976    
  2.200000		0.595052		0.104437		-0.010296		0.404913		0.999965    
  2.400000		0.581803		0.125930		0.077238		0.418144		0.999947    
  2.600000		0.535844		0.113069		0.149534		0.464080		0.999924    
  2.800000		0.467638		0.077283		0.186599		0.532258		0.999895    
  3.000000		0.393364		0.035225		0.180253		0.606501		0.999864    
  3.200000		0.329800		0.003604		0.135395		0.670033		0.999833    
  3.400000		0.289495		-0.005548		0.067464		0.710309		0.999804    
  3.600000		0.277562		0.012133		-0.002877		0.722216		0.999778    
  3.800000		0.290866		0.052799		-0.056062		0.708891		0.999757    
  4.000000		0.319625		0.106217		-0.079077		0.680112		0.999738    
  4.200000		0.350756		0.159240		-0.068578		0.648964		0.999720    
  4.400000		0.371861		0.199809		-0.030989		0.627840		0.999701    
  4.600000		0.374674		0.220285		0.020177		0.625007		0.999680    
  4.800000		0.357027		0.219239		0.068771		0.642629		0.999656    
  5.000000		0.322922		0.201318		0.100821		0.676707		0.999629    
  5.200000		0.280839		0.175403		0.108301		0.718760		0.999599    
  5.400000		0.240929		0.151727		0.090881		0.758640		0.999569    
  5.600000		0.211980		0.138859		0.055346		0.787559		0.999540    
  5.800000		0.199034		0.141430		0.013041		0.800478		0.999512    
  6.000000		0.202280		0.159170		-0.023747		0.797207		0.999487    
  6.200000		0.217417		0.187427		-0.045360		0.782047		0.999464    
  6.400000		0.237266		0.218871		-0.047274		0.762176		0.999441    
  6.600000		0.254049		0.245823		-0.030937		0.745370		0.999419    
  6.800000		0.261645		0.262461		-0.002830		0.737751		0.999396    
  7.000000		0.257169		0.266319		0.027812		0.742202		0.999371    
  7.200000		0.241508		0.258694		0.051860		0.757837		0.999344    
  7.400000		0.218723		0.243951		0.062872		0.780593		0.999316    
  7.600000		0.194621		0.228021		0.058681		0.804666		0.999287    
  7.800000		0.174947		0.216582		0.041634		0.824311		0.999258    
  8.000000		0.163752		0.213480		0.017528		0.835478		0.999230    
  8.200000		0.162395		0.219798		-0.006337		0.836808		0.999203    
  8.400000		0.169387		0.233797		-0.023364		0.829790		0.999177    
  8.600000		0.181061		0.251662		-0.029464		0.818092		0.999153    
  8.800000		0.192798		0.268767		-0.024003		0.806330		0.999129    
  9.000000		0.200423		0.281063		-0.009669		0.798681		0.999104    
  9.200000		0.201340		0.286178		0.008572		0.797738		0.999078    
  9.400000		0.195134		0.283947		0.025093		0.803918		0.999052    
  9.600000		0.183487		0.276261		0.035255		0.815537		0.999024    
  9.800000		0.169520		0.266359		0.036638		0.829476		0.998996    
 10.000000		0.156774		0.257788		0.029528		0.842193		0.998967    
 10.200000		0.148170		0.253374		0.016603		0.850769		0.998939    
 10.400000		0.145230		0.254486		0.001958		0.853682		0.998912    
 10.600000		0.147770		0.260776		-0.010179		0.851115		0.998885    
 10.800000		0.154096		0.270431		-0.016659		0.844763		0.998859    
