The results below were generated by a licensed implementation of
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------
   ______   ____   _____              ____
   |     | |    |    |    |    |     |      |    | |\  /|
   |     | |    |    |    |    |     |      |    | | \/ |
   |_____| |____|    |    |____| ___ |____  |    | |    |
   |       |    |    |    |    |          | |    | |    |
   |       |    |    |    |    |          | |    | |    |
   |       |    |    |    |    |     _____| |____| |    | Exact Quantum Dynamics in the Condensed Phase.
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------

This code suite was developed by Sohang Kundu and Nancy Makri at the University of Illinois, Urbana-Champaign.
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------

Any work using PathSum results should always cite:
---------------------------------------------------
1. S. Kundu and N. Makri, J. Chem. Phys. (2023) J. Chem. Phys. 158, 224801 (2023).
2. N. Makri, J. Chem. Theory and Comput. 16, 4038-4049, (2020)
3. N. Makri, J. Chem. Theory and Comput. 17, 1-6 (2021)

--------------------------------------------------------------------------------------------------------------
For the SMatPI method, please refer to
J. Chem. Phys. 152, 041104 (2020)
J. Chem. Theory and Comput. 16, 4038-4049 (2020)
J. Chem. Theory and Comput. 17, 1-6 (2021)
---------------------------------------------------
Results within memory are calculated using the TEMPO method
Please additionally cite Nat. Comm. 9, 3322 (2018)


Input Parameters
_________________________________________________________________________________
--------------------------------------------------------------------------------
dynamics method = smatpi + tempo
levels = 2
system type = discrete
bath type = common
reorganization energy of common bath = 1.5(cont) + 0(disc)
Npropagation = 600
rmax = 10
L = 10
dt = 0.2
beta = 5
threshold = 0
SVD cutoff = 1e-05
Max Bond Dimension = 20000
----------
DVR values 
----------
s1 = 1
s2 = -1
________________________________________________________________________________
--------------------------------------------------------------------------------
RDM results
_________________________________________________________________________________
--------------------------------------------------------------------------------
      time		rho1_1_real		rho2_1_real		rho2_1_imag		rho2_2_real		norm	

  0.200000		0.961055		-0.026153		0.183138		0.038945		1.000000    
  0.400000		0.861827		-0.089520		0.299836		0.138173		1.000000    
  0.600000		0.732392		-0.168903		0.335898		0.267608		1.000000    
  0.800000		0.605073		-0.239153		0.294443		0.394926		0.999998    
  1.000000		0.507016		-0.277699		0.196154		0.492980		0.999996    
  1.200000		0.454200		-0.271906		0.073474		0.545795		0.999995    
  1.400000		0.448828		-0.221973		-0.038507		0.551168		0.999996    
  1.600000		0.480372		-0.139874		-0.111292		0.519627		0.999999    
  1.800000		0.529718		-0.045161		-0.129760		0.470285		1.000003    
  2.000000		0.575116		0.040890		-0.094850		0.424890		1.000006    
  2.200000		0.598536		0.100825		-0.021468		0.401470		1.000006    
  2.400000		0.589243		0.125967		0.065846		0.410758		1.000001    
  2.600000		0.546960		0.117503		0.141258		0.453031		0.999991    
  2.800000		0.480688		0.085412		0.184502		0.519288		0.999977    
  3.000000		0.405455		0.044997		0.185924		0.594504		0.999959    
  3.200000		0.337673		0.012235		0.148184		0.662268		0.999941    
  3.400000		0.290526		-0.000635		0.084430		0.709398		0.999924    
  3.600000		0.270640		0.011891		0.013782		0.729269		0.999909    
  3.800000		0.276848		0.047682		-0.044429		0.723048		0.999896    
  4.000000		0.301190		0.098250		-0.075955		0.698695		0.999885    
  4.200000		0.331678		0.151641		-0.075075		0.668196		0.999874    
  4.400000		0.355918		0.196019		-0.045396		0.643945		0.999863    
  4.600000		0.364521		0.222895		0.001956		0.635329		0.999849    
  4.800000		0.353383		0.229161		0.052046		0.646450		0.999833    
  5.000000		0.324333		0.217464		0.090541		0.675481		0.999814    
  5.200000		0.284092		0.194981		0.107575		0.715701		0.999793    
  5.400000		0.241993		0.171066		0.100040		0.757778		0.999771    
  5.600000		0.207193		0.154505		0.071834		0.792556		0.999748    
  5.800000		0.186179		0.151179		0.032173		0.813547		0.999727    
  6.000000		0.181230		0.162717		-0.007402		0.818477		0.999707    
  6.200000		0.190153		0.186443		-0.036381		0.809534		0.999688    
  6.400000		0.207284		0.216487		-0.048069		0.792385		0.999670    
  6.600000		0.225329		0.245685		-0.041072		0.774323		0.999652    
  6.800000		0.237497		0.267653		-0.019208		0.762136		0.999633    
  7.000000		0.239306		0.278463		0.009998		0.760307		0.999613    
  7.200000		0.229593		0.277507		0.037698		0.769998		0.999591    
  7.400000		0.210534		0.267367		0.056255		0.789034		0.999568    
  7.600000		0.186746		0.252836		0.061219		0.812798		0.999544    
  7.800000		0.163805		0.239409		0.052259		0.835715		0.999519    
  8.000000		0.146633		0.231731		0.032886		0.852862		0.999495    
  8.200000		0.138211		0.232403		0.009153		0.861260		0.999471    
  8.400000		0.138929		0.241457		-0.012228		0.860520		0.999448    
  8.600000		0.146709		0.256583		-0.025775		0.852717		0.999426    
  8.800000		0.157790		0.273964		-0.028622		0.841614		0.999404    
  9.000000		0.167898		0.289464		-0.021077		0.831484		0.999382    
  9.200000		0.173459		0.299779		-0.006249		0.825901		0.999360    
  9.400000		0.172508		0.303277		0.011050		0.826829		0.999337    
  9.600000		0.165079		0.300290		0.025763		0.834234		0.999312    
  9.800000		0.153017		0.292854		0.033998		0.846270		0.999287    
 10.000000		0.139312		0.284004		0.033985		0.859950		0.999262    
 10.200000		0.127173		0.276857		0.026366		0.872063		0.999236    
 10.400000		0.119135		0.273755		0.013812		0.880075		0.999211    
 10.600000		0.116424		0.275698		0.000106		0.882762		0.999186    
 10.800000		0.118733		0.282191		-0.010986		0.880428		0.999161    
