The results below were generated by a licensed implementation of
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------
   ______   ____   _____              ____
   |     | |    |    |    |    |     |      |    | |\  /|
   |     | |    |    |    |    |     |      |    | | \/ |
   |_____| |____|    |    |____| ___ |____  |    | |    |
   |       |    |    |    |    |          | |    | |    |
   |       |    |    |    |    |          | |    | |    |
   |       |    |    |    |    |     _____| |____| |    | Exact Quantum Dynamics in the Condensed Phase.
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------

This code suite was developed by Sohang Kundu and Nancy Makri at the University of Illinois, Urbana-Champaign.
___________________________________________________________________________________________________________________
-------------------------------------------------------------------------------------------------------------------

Any work using PathSum results should always cite:
---------------------------------------------------
1. S. Kundu and N. Makri, J. Chem. Phys. (2023) J. Chem. Phys. 158, 224801 (2023).
2. N. Makri, J. Chem. Theory and Comput. 16, 4038-4049, (2020)
3. N. Makri, J. Chem. Theory and Comput. 17, 1-6 (2021)

--------------------------------------------------------------------------------------------------------------
For the SMatPI method, please refer to
J. Chem. Phys. 152, 041104 (2020)
J. Chem. Theory and Comput. 16, 4038-4049 (2020)
J. Chem. Theory and Comput. 17, 1-6 (2021)
---------------------------------------------------
Results within memory are calculated using the TEMPO method
Please additionally cite Nat. Comm. 9, 3322 (2018)


Input Parameters
_________________________________________________________________________________
--------------------------------------------------------------------------------
dynamics method = smatpi + tempo
levels = 2
system type = discrete
bath type = common
reorganization energy of common bath = 1.5(cont) + 0(disc)
Npropagation = 600
rmax = 10
L = 10
dt = 0.2
beta = 5
threshold = 0
SVD cutoff = 1e-10
Max Bond Dimension = 20000
----------
DVR values 
----------
s1 = 1
s2 = -1
________________________________________________________________________________
--------------------------------------------------------------------------------
RDM results
_________________________________________________________________________________
--------------------------------------------------------------------------------
      time		rho1_1_real		rho2_1_real		rho2_1_imag		rho2_2_real		norm	

  0.200000		0.961055		-0.026153		0.183138		0.038945		1.000000    
  0.400000		0.861827		-0.089520		0.299836		0.138173		1.000000    
  0.600000		0.732266		-0.169000		0.335813		0.267733		1.000000    
  0.800000		0.604574		-0.239354		0.293930		0.395425		0.999999    
  1.000000		0.506174		-0.277594		0.194831		0.493823		0.999997    
  1.200000		0.453498		-0.270683		0.071526		0.546500		0.999999    
  1.400000		0.448847		-0.218830		-0.040007		0.551151		0.999998    
  1.600000		0.481247		-0.134578		-0.110635		0.518751		0.999998    
  1.800000		0.530766		-0.038449		-0.125341		0.469231		0.999998    
  2.000000		0.574897		0.047334		-0.086077		0.425100		0.999998    
  2.200000		0.595078		0.105131		-0.009708		0.404919		0.999997    
  2.400000		0.581526		0.126365		0.077947		0.418471		0.999997    
  2.600000		0.535249		0.113263		0.150156		0.464749		0.999997    
  2.800000		0.466789		0.077322		0.186959		0.533208		0.999997    
  3.000000		0.392379		0.035246		0.180247		0.607618		0.999997    
  3.200000		0.328813		0.003761		0.135018		0.671183		0.999996    
  3.400000		0.288617		-0.005122		0.066804		0.711379		0.999996    
  3.600000		0.276848		0.012910		-0.003663		0.723147		0.999994    
  3.800000		0.290302		0.053941		-0.056792		0.709691		0.999993    
  4.000000		0.319133		0.107667		-0.079592		0.680859		0.999992    
  4.200000		0.350213		0.160892		-0.068787		0.649778		0.999991    
  4.400000		0.371133		0.201538		-0.030887		0.628857		0.999990    
  4.600000		0.373650		0.221984		0.020505		0.626339		0.999989    
  4.800000		0.355646		0.220844		0.069180		0.644342		0.999988    
  5.000000		0.321187		0.202829		0.101146		0.678800		0.999987    
  5.200000		0.278812		0.176881		0.108399		0.721174		0.999986    
  5.400000		0.238714		0.153272		0.090674		0.761272		0.999985    
  5.600000		0.209689		0.140587		0.054836		0.790295		0.999984    
  5.800000		0.196759		0.143436		0.012309		0.803223		0.999983    
  6.000000		0.200069		0.161506		-0.024569		0.799912		0.999981    
  6.200000		0.215263		0.190087		-0.046124		0.784717		0.999980    
  6.400000		0.235110		0.221797		-0.047860		0.764868		0.999978    
  6.600000		0.251800		0.248920		-0.031285		0.748176		0.999977    
  6.800000		0.259206		0.265628		-0.002952		0.740769		0.999975    
  7.000000		0.254466		0.269473		0.027837		0.745508		0.999974    
  7.200000		0.238507		0.261794		0.051911		0.761466		0.999973    
  7.400000		0.215441		0.247006		0.062821		0.784531		0.999971    
  7.600000		0.191118		0.231085		0.058431		0.808852		0.999970    
  7.800000		0.171308		0.219737		0.041142		0.828660		0.999969    
  8.000000		0.160065		0.216810		0.016817		0.839902		0.999967    
  8.200000		0.158725		0.223363		-0.007189		0.841241		0.999965    
  8.400000		0.165760		0.237622		-0.024247		0.834204		0.999964    
  8.600000		0.177460		0.255724		-0.030271		0.822502		0.999962    
  8.800000		0.189173		0.273009		-0.024656		0.810788		0.999961    
  9.000000		0.196703		0.285408		-0.010142		0.803256		0.999959    
  9.200000		0.197458		0.290553		0.008250		0.802499		0.999957    
  9.400000		0.191046		0.288298		0.024847		0.808910		0.999956    
  9.600000		0.179182		0.280572		0.034991		0.820772		0.999954    
  9.800000		0.165024		0.270650		0.036266		0.834929		0.999953    
 10.000000		0.152142		0.262108		0.028992		0.847810		0.999951    
 10.200000		0.143467		0.257785		0.015892		0.856483		0.999950    
 10.400000		0.140516		0.259044		0.001107		0.859432		0.999948    
 10.600000		0.143083		0.265514		-0.011100		0.856863		0.999946    
 10.800000		0.149444		0.275353		-0.017568		0.850500		0.999945    
